object_id;federal_state;district;lor_2021;year_accident;month_accident;hour_accident;weekday;accident_category;accident_type;accident_subtype;light_conditions;accident_involving_bicycle;accident_involving_passenger_car;accident_involving_pedestrian;accident_involving_motorcycle;accident_involving_truck;accident_involving_other;road_condition;coordinates_1a;coordinates_2a;coordinates_1b;coordinates_2b
213572;11;Treptow-Koepenick;9501838.0;2021;5;19;1;3;0;1;0;1;0;0;0;0;0;0;818439,8444;5820578,161;13,68622747;52,44239522
213570;11;Friedrichshain-Kreuzberg;2300314.0;2021;7;21;2;2;2;6;1;1;0;0;0;0;1;0;799881,9783;5825903,753;13,41882199;52,50062446
213568;11;Charlottenburg-Wilmersdorf;4501044.0;2021;6;10;2;3;1;5;0;1;1;0;0;0;0;0;793149,7338;5825208,982;13,31931924;52,49805446
213565;11;Tempelhof-Schoeneberg;7100102.0;2021;6;8;3;2;5;3;0;1;1;0;0;0;0;0;795425,2837;5825488,2;13,35299053;52,49933037
213564;11;Steglitz-Zehlendorf;6200421.0;2021;6;17;7;3;1;5;0;1;1;0;0;0;0;0;793511,1408;5818067,234;13,31834614;52,43383684
213563;11;Reinickendorf;12400617.0;2021;6;13;1;3;5;3;0;1;1;0;0;0;0;0;786051,8279;5839054,137;13,22698606;52,62595268
213560;11;Treptow-Koepenick;9301228.0;2021;6;11;1;3;5;2;0;1;1;0;0;0;0;0;817076,5957;5812818,033;13,6588901;52,37365228
213558;11;Friedrichshain-Kreuzberg;2100104.0;2021;6;10;4;3;5;2;0;1;1;0;0;0;0;1;798939,8616;5826349,843;13,40538484;52,50513995
213557;11;Mitte;1400937.0;2021;7;14;3;3;5;7;0;1;1;0;0;0;0;0;793446,024;5830049,231;13,32794118;52,54128576
213555;11;Marzahn-Hellersdorf;10400938.0;2021;6;12;5;3;3;6;0;1;0;0;0;0;1;0;814685,929;5829820,51;13,63990633;52,52738687
213552;11;Treptow-Koepenick;9401329.0;2021;6;17;4;3;5;2;0;1;1;0;0;0;0;0;811415,728;5819575,163;13,5822876;52,43745201
213551;11;Charlottenburg-Wilmersdorf;4200310.0;2021;6;8;3;3;1;5;0;1;1;0;0;0;0;0;789378,6855;5826734,32;13,26525017;52,51374225
213550;11;Mitte;1100310.0;2021;6;18;7;3;2;6;0;1;0;0;0;0;0;0;799402,4937;5828048,554;13,41370882;52,52011266
213549;11;Lichtenberg;11200512.0;2021;6;17;1;3;0;5;0;1;1;0;0;0;0;0;804099,2049;5831522,143;13,48589579;52,54864629
213547;11;Mitte;1200522.0;2021;6;17;4;2;5;3;0;1;1;0;0;0;0;0;794221,5571;5828332,188;13,33782375;52,52547538
213543;11;Mitte;1300733.0;2021;7;14;5;3;3;6;0;1;1;0;0;0;0;0;797566,1981;5831857,264;13,39013585;52,55525813
213538;11;Tempelhof-Schoeneberg;7300516.0;2021;6;17;2;3;1;5;0;1;1;0;0;0;0;0;793697,5242;5822029,544;13,32456428;52,4692576
213537;11;Friedrichshain-Kreuzberg;2500835.0;2021;5;8;2;3;5;3;0;1;1;0;0;0;0;0;802888,0258;5825965,147;13,46302727;52,49951459
213535;11;Charlottenburg-Wilmersdorf;4500937.0;2021;6;19;6;3;5;2;0;1;1;0;0;0;0;0;791015,5775;5824859,684;13,28766504;52,49606524
213534;11;Mitte;1100309.0;2021;6;18;3;3;5;2;0;1;0;0;1;0;0;0;799028,1701;5828938,718;13,40900881;52,52829707
213533;11;Treptow-Koepenick;9200715.0;2021;6;19;6;3;5;2;0;1;1;0;0;0;0;0;808471,1623;5819063,128;13,538636;52,43453173
213531;11;Pankow;3300412.0;2021;5;7;6;2;5;2;0;1;1;0;0;0;0;0;802349,5985;5838815,127;13,46682482;52,61498553
213530;11;Lichtenberg;11400931.0;2021;6;15;4;3;5;2;0;1;1;0;0;0;0;0;805731,9303;5827192,393;13,50591869;52,50892787
213529;11;Lichtenberg;11501238.0;2021;7;15;7;3;5;3;0;1;1;0;0;0;0;0;805885,1899;5824478,251;13,50567758;52,48451682
213527;11;Reinickendorf;12500824.0;2021;6;9;3;3;1;5;0;1;1;0;0;0;0;0;790733,3498;5835392,312;13,29273805;52,59064
213522;11;Tempelhof-Schoeneberg;7400721.0;2021;6;18;5;3;5;2;0;1;0;0;1;0;0;0;797208,3892;5823085,974;13,37703862;52,47682876
213520;11;Steglitz-Zehlendorf;6400737.0;2021;6;12;3;2;5;3;0;1;1;0;0;0;0;0;784242,7139;5815863,812;13,18051041;52,41897553
213518;11;Mitte;1100206.0;2021;6;12;7;3;0;1;0;1;0;0;0;0;0;0;798107,5212;5827876,886;13,39452601;52,51928335
213515;11;Friedrichshain-Kreuzberg;2100102.0;2021;6;23;6;3;1;5;2;1;1;0;0;0;0;0;798087,1618;5826490,629;13,39298511;52,50686844
213513;11;Mitte;1300836.0;2021;6;14;4;3;1;5;0;1;1;0;0;0;0;1;796935,5628;5831408,683;13,38046017;52,55158132
213510;11;Charlottenburg-Wilmersdorf;4500938.0;2021;6;13;4;2;0;1;0;1;0;0;0;0;0;0;792304,5744;5825238,019;13,30693027;52,49876811
213509;11;Lichtenberg;11501339.0;2021;5;13;7;3;5;3;0;1;1;0;0;0;0;0;806810,1807;5824857,249;13,51960553;52,48739454
213508;11;Reinickendorf;12100205.0;2021;6;11;5;3;9;1;0;1;0;0;0;0;0;0;794246,7362;5835450,475;13,34450438;52,58927215
213507;11;Treptow-Koepenick;9401635.0;2021;6;15;4;3;5;2;0;1;1;0;0;0;0;0;816644,8554;5817429,358;13,65692603;52,41522238
213506;11;Lichtenberg;11200514.0;2021;6;17;4;3;5;2;0;1;1;0;0;0;0;0;805028,6925;5830429,662;13,49855805;52,5383354
213505;11;Reinickendorf;12200310.0;2021;6;13;7;3;5;2;0;1;1;0;0;0;0;0;792080,1366;5832942,465;13,31040389;52,56795655
213503;11;Mitte;1300835.0;2021;6;16;3;3;5;3;0;1;1;0;0;0;0;0;796971,373;5830138,873;13,37985141;52,54017943
213501;11;Charlottenburg-Wilmersdorf;4300622.0;2021;6;20;1;3;1;5;0;1;1;0;0;0;0;0;793681,9095;5826206,469;13,32801588;52,50671034
213499;11;Marzahn-Hellersdorf;10100103.0;2021;6;17;1;3;5;3;0;1;1;0;0;0;0;0;809866,7994;5833923,537;13,57292606;52,56691648
213498;11;Neukoelln;8100314.0;2021;7;20;5;2;5;3;1;1;1;0;0;0;0;0;801285,3405;5823825,085;13,43755412;52,48121991
213497;11;Pankow;3500934.0;2021;7;21;4;3;6;4;1;1;0;1;0;0;0;0;800370,72;5831673,981;13,43121258;52,55207586
213494;11;Pankow;3601243.0;2021;6;13;5;2;5;2;0;1;0;0;0;0;1;0;799673,444;5831253,871;13,42058021;52,54869434
213493;11;Mitte;1100205.0;2021;5;18;1;3;5;3;0;1;1;0;0;0;0;0;797158,6735;5826452,631;13,37931132;52,50703435
213492;11;Friedrichshain-Kreuzberg;2200207.0;2021;6;9;6;3;0;3;0;1;1;0;0;0;0;0;797101,2089;5824720,984;13,3769224;52,49154327
213487;11;Pankow;3300514.0;2021;5;19;5;3;5;3;0;1;1;0;0;0;0;1;801614,7901;5836179,875;13,45360357;52,59177447
213486;11;Pankow;3601142.0;2021;6;17;4;3;3;6;0;1;0;0;0;0;0;0;798581,6263;5830262,945;13,40363553;52,54041164
213485;11;Mitte;1100415.0;2021;5;21;1;3;0;1;1;1;0;0;0;0;0;0;798289,3275;5829368,325;13,39853537;52,53255269
213482;11;Friedrichshain-Kreuzberg;2200210.0;2021;6;17;5;3;3;6;0;1;1;0;0;0;0;0;798491,247;5824759,411;13,39736962;52,4911294
213480;11;Mitte;1100206.0;2021;7;14;6;3;2;6;0;1;1;0;0;0;0;1;797504,2745;5827546,081;13,38536581;52,51664751
213477;11;Spandau;5200629.0;2021;5;13;2;3;5;2;0;1;1;0;0;0;0;0;783859,3498;5828695,659;13,18581116;52,53422854
213476;11;Tempelhof-Schoeneberg;7601546.0;2021;6;15;6;3;6;7;0;1;0;1;0;0;0;0;799203,1635;5812420,969;13,39678094;52,38014105
213475;11;Treptow-Koepenick;9501736.0;2021;6;13;6;2;0;7;0;1;0;0;0;0;0;0;813668,2383;5820769,669;13,61643664;52,44686905
213472;11;Spandau;5300736.0;2021;6;13;6;3;5;7;0;1;1;0;0;0;0;0;785711,7396;5829289,678;13,21355735;52,53858648
213471;11;Friedrichshain-Kreuzberg;2500727.0;2021;6;12;2;3;1;5;0;1;1;0;0;0;0;0;802623,0227;5827855,929;13,46085422;52,51660855
213467;11;Tempelhof-Schoeneberg;7200308.0;2021;5;15;3;3;5;3;0;1;1;0;0;0;0;0;794823,9411;5823579,788;13,34246907;52,48254788
213466;11;Mitte;1100102.0;2021;6;20;3;3;2;2;1;1;0;0;0;0;0;0;795136,996;5827076,076;13,35016375;52,51372051
213464;11;Pankow;3300413.0;2021;7;7;3;3;5;3;0;1;1;0;0;0;0;0;803485,5723;5838540,317;13,48329949;52,6118894
213463;11;Mitte;1100310.0;2021;7;17;7;3;2;6;0;1;1;0;0;0;0;0;799124,8789;5828465,585;13,41000453;52,52400309
213462;11;Mitte;1100207.0;2021;6;15;3;2;5;3;0;1;1;0;0;0;0;0;797897,1001;5826570,037;13,39026412;52,50768405
213461;11;Steglitz-Zehlendorf;6400735.0;2021;6;8;6;2;5;2;0;1;1;0;0;0;0;0;781105,7205;5812640,03;13,13179774;52,39168848
213460;11;Steglitz-Zehlendorf;6100204.0;2021;6;11;4;2;0;5;0;1;1;0;0;0;0;0;795392,7249;5820057,343;13,34770231;52,45066413
213457;11;Mitte;1100309.0;2021;6;12;5;3;0;5;0;1;1;0;0;0;0;0;798628,3236;5828830,764;13,40303526;52,52754859
213455;11;Friedrichshain-Kreuzberg;2400623.0;2021;6;17;2;3;1;5;0;1;1;0;0;0;0;0;800606,2012;5827130,678;13,43056676;52,51122329
213451;11;Pankow;3701660.0;2021;6;7;4;3;5;3;0;1;1;0;0;0;0;0;800509,1509;5829712,318;13,43147359;52,5344167
213450;11;Marzahn-Hellersdorf;10200629.0;2021;5;7;6;3;5;3;0;1;1;0;0;0;0;0;810356,0852;5827951,529;13,57454373;52,51312005
213449;11;Mitte;1100311.0;2021;6;18;4;3;5;2;0;1;1;0;0;0;0;0;799607,8496;5827989,668;13,41667332;52,51947206
213446;11;Charlottenburg-Wilmersdorf;4400835.0;2021;6;12;3;3;1;5;0;1;0;0;0;0;1;0;793047,4241;5822299,206;13,31525824;52,47202416
213445;11;Lichtenberg;11100205.0;2021;7;14;3;3;5;3;0;1;1;0;0;0;0;0;805772,7795;5834046,032;13,5128257;52,57032917
213443;11;Reinickendorf;12400721.0;2021;6;16;2;3;5;3;0;1;1;0;0;0;0;0;790285,0469;5840139,228;13,29030402;52,63343475
213438;11;Neukoelln;8100313.0;2021;6;19;7;3;0;1;0;1;0;0;0;0;1;0;801842,5642;5824433,672;13,44628555;52,48636705
213437;11;Friedrichshain-Kreuzberg;2400521.0;2021;7;10;7;3;5;3;0;1;0;0;0;0;0;0;800906,6774;5828049,569;13,43581197;52,51929385
213436;11;Steglitz-Zehlendorf;4400835.0;2021;6;16;6;3;5;3;0;1;1;0;0;0;0;0;792762,237;5821724,11;13,31056699;52,46702147
213434;11;Lichtenberg;11200515.0;2021;5;14;4;3;5;3;0;1;1;0;0;0;0;0;806015,1108;5830619,868;13,51323192;52,53948708
213433;11;Charlottenburg-Wilmersdorf;4300623.0;2021;6;12;4;3;5;2;0;1;1;0;0;0;0;1;792534,705;5826113,583;13,3110799;52,50649399
213430;11;Friedrichshain-Kreuzberg;2400623.0;2021;6;12;4;3;5;3;0;1;0;0;0;0;1;0;800611,6146;5827117,893;13,43063474;52,51110572
213429;11;Lichtenberg;11200513.0;2021;5;15;7;3;1;5;0;1;1;0;0;0;0;0;804760,5465;5831081,46;13,49521456;52,54432712
213427;11;Tempelhof-Schoeneberg;7100205.0;2021;6;8;4;3;5;3;0;1;0;0;0;0;1;0;796014,7606;5824976,449;13,36119418;52,49442354
213425;11;Treptow-Koepenick;9200510.0;2021;6;15;7;3;5;2;0;1;1;0;0;0;0;0;806092,1043;5823415,922;13,50774;52,47487986
213422;11;Pankow;3400828.0;2021;6;13;2;3;5;3;0;1;0;0;0;0;0;0;800065,4693;5832610,364;13,42757047;52,56063715
213420;11;Lichtenberg;11400927.0;2021;7;1;1;2;0;1;2;1;0;0;0;0;0;0;803862,5353;5826809,165;13,47810921;52,50653756
213417;11;Friedrichshain-Kreuzberg;2200209.0;2021;7;17;5;3;3;6;0;1;0;0;0;0;0;0;797149,7765;5823997,444;13,3769905;52,48503105
213415;11;Friedrichshain-Kreuzberg;2400521.0;2021;6;7;2;3;0;1;0;1;0;0;0;0;1;0;800930,2089;5828517,694;13,43658125;52,52347676
213413;11;Neukoelln;8100314.0;2021;6;12;6;3;1;5;0;1;1;0;0;0;0;0;800666,1062;5824338,381;13,42892616;52,48616205
213412;11;Neukoelln;8401241.0;2021;6;17;4;3;2;6;0;1;1;0;0;0;0;0;803810,7813;5818820,413;13,47007405;52,43496462
213409;11;Treptow-Koepenick;9501737.0;2021;6;20;2;3;5;3;0;1;0;0;0;0;0;0;815026,707;5821287,114;13,63684702;52,45072482
213407;11;Mitte;1100309.0;2021;6;17;4;3;0;6;0;1;1;0;0;0;0;0;798691,8415;5828663,988;13,40381896;52,52601889
213406;11;Neukoelln;8100208.0;2021;5;14;2;3;5;3;0;1;0;0;0;0;1;0;801509,6203;5823004,358;13,44010467;52,47373977
213405;11;Mitte;1300733.0;2021;6;15;2;3;0;7;0;1;0;1;0;0;0;0;797821,6849;5831789,246;13,39383211;52,5545088
213404;11;Charlottenburg-Wilmersdorf;4501042.0;2021;7;16;2;3;5;3;0;1;0;0;0;0;1;0;794006,7194;5826190,592;13,33277375;52,50639306
213402;11;Neukoelln;8100415.0;2021;7;20;6;3;1;5;0;1;1;0;0;0;0;0;801379,1772;5823737,951;13,43885295;52,48038713
213400;11;Treptow-Koepenick;9200715.0;2021;6;1;5;2;0;1;2;1;0;0;0;0;0;0;807674,319;5819370,407;13,52723437;52,4377344
213399;11;Steglitz-Zehlendorf;6300631.0;2021;6;13;2;2;0;1;0;1;0;0;0;0;0;0;792382,422;5816558,923;13,30047192;52,4209194
213398;11;Friedrichshain-Kreuzberg;2500832.0;2021;5;8;2;3;5;2;0;1;1;0;0;0;0;0;803645,5551;5827395,421;13,4754569;52,51191282
213396;11;Treptow-Koepenick;9200716.0;2021;6;13;6;3;5;2;0;1;1;0;0;0;0;0;808885,6676;5819338,969;13,54496879;52,43676992
213395;11;Charlottenburg-Wilmersdorf;4400727.0;2021;7;7;6;3;5;2;0;1;1;0;0;0;0;1;791122,541;5823173,159;13,28776287;52,48088847
213392;11;Steglitz-Zehlendorf;6200316.0;2021;5;19;6;3;0;7;0;1;0;1;0;0;0;0;796120,6057;5817652,688;13,35625139;52,42871435
213391;11;Marzahn-Hellersdorf;10300731.0;2021;6;6;5;3;5;3;0;1;1;0;0;0;0;0;809121,3125;5829722,373;13,55805194;52,52969099
213389;11;Friedrichshain-Kreuzberg;2400623.0;2021;5;7;3;3;5;3;0;1;0;0;0;0;0;1;800619,4752;5827307,668;13,43092164;52,51280238
213387;11;Friedrichshain-Kreuzberg;2500726.0;2021;7;18;2;3;5;2;0;1;0;0;0;0;1;0;801863,613;5828981,949;13,45071869;52,52712195
213384;11;Tempelhof-Schoeneberg;7200308.0;2021;6;14;4;3;2;6;0;1;1;0;0;0;0;0;794992,0879;5823538,837;13,34490174;52,48208997
213383;11;Charlottenburg-Wilmersdorf;4300518.0;2021;7;13;7;2;0;1;0;1;0;0;0;0;0;0;792075,3272;5828590,112;13,3065051;52,52894163
213379;11;Mitte;1200522.0;2021;6;10;3;3;1;5;0;1;1;0;0;0;0;0;794016,1089;5828226,488;13,33471072;52,52463867
213377;11;Friedrichshain-Kreuzberg;2200210.0;2021;6;16;6;3;2;6;0;1;1;0;0;0;0;0;798312,1219;5825014,49;13,39496757;52,49351379
213375;11;Mitte;1400937.0;2021;6;16;7;3;1;5;0;1;1;0;0;0;0;0;793677,7824;5830072,848;13,33136958;52,54137262
213373;11;Reinickendorf;12500927.0;2021;6;20;3;3;5;3;0;1;1;0;0;0;0;1;792990,2973;5835646,467;13,32618424;52,59170733
213368;11;Mitte;1100101.0;2021;6;17;5;2;5;2;0;1;0;0;1;0;0;0;795127,4324;5826490,258;13,34950375;52,50847426
213364;11;Reinickendorf;12100204.0;2021;6;15;3;3;1;5;0;1;1;0;0;0;0;0;795035,467;5832505,742;13,35349291;52,56244805
213363;11;Mitte;1200519.0;2021;6;16;3;3;5;2;0;1;0;0;0;0;1;0;793702,5026;5828490,089;13,33033437;52,52717074
213359;11;Treptow-Koepenick;9501838.0;2021;6;10;2;1;5;3;0;1;1;0;0;0;0;0;818785,0631;5822133,61;13,69277359;52,4561311
213358;11;Charlottenburg-Wilmersdorf;4501045.0;2021;6;8;3;3;5;2;0;1;1;0;0;0;0;0;793503,5078;5825308,52;13,3246034;52,49875662
213354;11;Mitte;1100313.0;2021;6;16;7;3;5;2;0;1;1;0;0;0;0;0;800442,2356;5826721,489;13,42778861;52,50764593
213352;11;Marzahn-Hellersdorf;10200630.0;2021;6;20;3;3;5;3;0;1;1;0;0;0;0;1;811432,6681;5829132,522;13,59146242;52,5230897
213350;11;Mitte;1401049.0;2021;7;8;4;3;5;3;0;1;1;0;0;0;0;1;795944,1978;5831560,644;13,36601702;52,55348304
213349;11;Tempelhof-Schoeneberg;7100206.0;2021;6;11;4;3;5;2;0;1;0;0;0;1;0;0;796640,5965;5824832,842;13,37025766;52,49279647
213348;11;Pankow;3701554.0;2021;5;16;7;3;3;6;0;1;0;0;0;0;1;0;799162,121;5829196,758;13,41120968;52,53053652
213340;11;Friedrichshain-Kreuzberg;2500832.0;2021;7;16;1;2;6;4;0;1;0;1;0;0;0;0;803469,2798;5827419,416;13,47288925;52,51222598
213339;11;Lichtenberg;11100204.0;2021;6;17;1;3;0;1;0;1;0;0;0;0;0;0;806891,0355;5832640,361;13,52797371;52,55710226
213338;11;Mitte;1200522.0;2021;6;19;4;3;2;6;0;1;1;0;0;0;0;1;794466,556;5828354,053;13,34144396;52,52553911
213337;11;Reinickendorf;12400616.0;2021;7;18;4;3;1;1;0;1;1;0;0;0;0;1;786871,8328;5832725,374;13,23358423;52,56877999
213335;11;Steglitz-Zehlendorf;6400838.0;2021;5;9;1;2;0;1;0;1;0;0;0;0;0;0;787251,7455;5818338,114;13,22676124;52,43958865
213332;11;Mitte;1100313.0;2021;6;17;3;3;5;3;0;1;1;0;0;0;0;0;799769,3999;5826563,701;13,41776262;52,50660173
213330;11;Friedrichshain-Kreuzberg;2100104.0;2021;5;8;5;3;6;4;0;1;0;1;0;0;0;0;799293,063;5826154,942;13,41039792;52,50319932
213329;11;Charlottenburg-Wilmersdorf;4200310.0;2021;6;16;4;3;0;5;0;1;1;0;0;0;0;0;789853,7251;5826346,789;13,27189328;52,51001573
213328;11;Tempelhof-Schoeneberg;7300515.0;2021;5;17;1;3;0;2;0;1;1;0;0;0;0;1;793471,8653;5822275,99;13,32146861;52,47158817
213326;11;Mitte;1100101.0;2021;7;15;2;3;5;2;0;1;1;0;0;0;0;0;795256,9678;5826619,508;13,35152147;52,5095628
213320;11;Tempelhof-Schoeneberg;8200725.0;2021;5;14;2;3;5;2;0;1;1;0;0;0;0;0;799812,8588;5819027,797;13,4116278;52,43902953
213318;11;Charlottenburg-Wilmersdorf;4501045.0;2021;6;14;6;3;5;3;0;1;1;0;0;0;0;0;793904,4046;5825083,572;13,33029357;52,49652432
213317;11;Charlottenburg-Wilmersdorf;4200309.0;2021;7;11;6;3;0;1;0;1;0;0;0;0;0;1;788706,608;5826802,149;13,25543277;52,51470653
213316;11;Marzahn-Hellersdorf;10200420.0;2021;6;16;4;3;5;2;0;1;1;0;0;0;0;0;811658,4158;5830632,915;13,59618543;52,53640607
213315;11;Steglitz-Zehlendorf;6200315.0;2021;6;19;6;3;0;1;0;1;1;0;0;0;0;0;795281,3526;5817885,697;13,3441494;52,43125676
213314;11;Friedrichshain-Kreuzberg;2400522.0;2021;5;17;6;3;5;2;0;1;1;0;0;0;0;1;801401,7603;5828748,368;13,44371963;52,52528387
213311;11;Charlottenburg-Wilmersdorf;4300414.0;2021;5;15;3;3;1;5;0;1;1;0;0;0;0;1;791627,9854;5826840,254;13,29839522;52,51349393
213309;11;Treptow-Koepenick;9501939.0;2021;7;12;2;3;5;3;0;1;1;0;0;0;0;0;810430,1764;5821228,297;13,56937183;52,45282712
213307;11;Steglitz-Zehlendorf;6400735.0;2021;5;10;7;3;5;2;0;1;1;0;0;0;0;0;782021,1637;5815651,112;13,14775091;52,41821767
213306;11;Treptow-Koepenick;9100306.0;2021;6;13;5;3;0;1;0;1;0;0;0;0;0;0;804432,1411;5819876,133;13,48014761;52,44408137
213302;11;Tempelhof-Schoeneberg;7200307.0;2021;6;23;6;3;3;6;2;1;1;0;0;0;0;0;794951,5866;5824611,518;13,34525636;52,49172774
213301;11;Steglitz-Zehlendorf;6300525.0;2021;6;7;3;3;3;7;0;1;0;0;0;0;0;0;790218,3139;5815055,619;13,26743409;52,40859371
213298;11;Mitte;1200628.0;2021;6;18;2;3;0;2;0;1;1;0;0;0;0;0;796264,3337;5828532,361;13,36802477;52,52616354
213294;11;Treptow-Koepenick;9100408.0;2021;6;17;4;3;5;2;0;1;1;0;0;0;0;1;806650,1459;5820407,13;13,51316648;52,44760107
213293;11;Tempelhof-Schoeneberg;7400927.0;2021;7;18;3;2;1;5;0;1;1;0;0;0;0;0;797903,7065;5820807,193;13,38521176;52,4560232
213292;11;Treptow-Koepenick;9100409.0;2021;7;17;4;3;5;2;0;1;1;0;0;0;0;0;805890,0717;5818968,406;13,50070065;52,43513224
213291;11;Friedrichshain-Kreuzberg;2100102.0;2021;6;16;5;2;0;7;0;1;1;0;0;0;0;0;797983,7;5826473,527;13,39144993;52,50677167
213290;11;Treptow-Koepenick;9502043.0;2021;6;12;2;3;5;2;0;1;1;0;0;0;0;0;811459,9443;5822935,685;13,58606978;52,46754207
213289;11;Pankow;3400725.0;2021;5;12;2;2;5;7;0;1;0;0;0;0;1;0;798769,4734;5834930,673;13,41059962;52,58214775
213285;11;Spandau;5100104.0;2021;6;8;1;2;0;1;0;1;0;0;0;0;0;0;785197,0293;5831566,947;13,20794476;52,55927382
213283;11;Charlottenburg-Wilmersdorf;4400726.0;2021;6;18;4;3;5;3;0;1;1;0;0;0;0;0;790095,5447;5824242,513;13,2736134;52,49102201
213282;11;Mitte;1300732.0;2021;6;15;2;3;1;5;0;1;1;0;0;0;0;0;797346,8844;5832381,461;13,38738014;52,56007668
213279;11;Treptow-Koepenick;9401329.0;2021;7;11;5;3;5;2;0;1;1;0;0;0;0;1;811684,246;5819981,232;13,58660359;52,44093804
213278;11;Mitte;1200628.0;2021;7;19;5;2;0;1;0;1;0;0;0;0;0;0;796576,1732;5828699,931;13,37275734;52,52749608
213275;11;Steglitz-Zehlendorf;6300634.0;2021;6;9;3;3;5;2;0;1;1;0;0;0;0;0;792932,8953;5817762,457;13,30959771;52,43141454
213269;11;Mitte;1100416.0;2021;5;7;5;2;5;3;0;1;1;0;0;0;0;0;798678,4759;5829460,555;13,40433817;52,5331663
213268;11;Lichtenberg;11300619.0;2021;6;17;4;3;0;5;0;1;1;0;0;0;0;0;803270,9576;5828976,27;13,47139509;52,52629002
213267;11;Charlottenburg-Wilmersdorf;4200310.0;2021;7;15;1;3;5;3;0;1;1;0;0;0;0;0;789326,2015;5826845,891;13,26457594;52,51477036
213266;11;Spandau;5200632.0;2021;5;11;2;3;9;7;0;1;1;0;0;0;0;0;785651,0819;5828023,702;13,21157741;52,52726775
213265;11;Friedrichshain-Kreuzberg;2200209.0;2021;6;22;3;3;0;7;2;1;0;0;0;0;0;1;796790,1129;5823978,84;13,37169288;52,4850599
213263;11;Pankow;3200309.0;2021;7;8;5;3;5;3;0;1;1;0;0;0;0;0;800169,2621;5837955,588;13,43393865;52,60849005
213261;11;Spandau;5200528.0;2021;6;17;6;2;0;7;0;1;0;0;0;0;0;0;783509,7682;5825922,432;13,1783071;52,50954512
213259;11;Lichtenberg;11501238.0;2021;6;13;2;3;0;6;0;1;0;0;1;0;0;0;805569,8231;5824320,826;13,50090352;52,48328248
213257;11;Reinickendorf;12100205.0;2021;6;9;7;3;3;2;0;1;1;0;0;0;0;0;795575,5654;5834582,672;13,36328853;52,58077275
213252;11;Treptow-Koepenick;9401534.0;2021;6;12;5;3;5;2;0;1;0;0;0;0;1;0;811355,4079;5820027,996;13,58182493;52,44154443
213250;11;Mitte;1300732.0;2021;6;19;5;3;5;2;0;1;1;0;0;0;0;0;797526,6528;5832704,906;13,39031418;52,56287775
213246;11;Friedrichshain-Kreuzberg;2400624.0;2021;5;17;5;3;5;3;0;1;1;0;0;0;0;1;801850,9502;5827221,988;13,44893568;52,51135436
213245;11;Mitte;1300835.0;2021;6;16;4;3;5;2;0;1;1;0;0;0;0;0;797774,0241;5829745,811;13,39129925;52,53621812
213242;11;Marzahn-Hellersdorf;10300731.0;2021;7;17;2;3;5;7;0;1;1;0;0;0;0;0;809649,3119;5829701,505;13,56579111;52,52920433
213241;11;Lichtenberg;2500729.0;2021;7;16;6;3;6;7;0;1;0;1;0;0;0;0;803775,6902;5827706,868;13,47765291;52,51463178
213238;11;Steglitz-Zehlendorf;6300528.0;2021;6;18;2;3;0;1;0;1;0;0;0;0;0;0;789630,284;5817037,282;13,26052867;52,42667164
213236;11;Pankow;3400620.0;2021;6;15;6;2;0;2;0;1;1;0;0;0;0;0;797398,2036;5833964,793;13,38955444;52,57424117
213231;11;Friedrichshain-Kreuzberg;2100105.0;2021;7;20;1;3;3;6;1;1;0;0;0;0;0;0;799868,028;5825755,587;13,41848368;52,49930404
213227;11;Treptow-Koepenick;9501737.0;2021;7;11;3;3;5;3;0;1;1;0;0;0;0;0;814121,3252;5821604,181;13,62386619;52,454087
213226;11;Mitte;1300836.0;2021;6;7;4;3;0;2;0;1;1;0;0;0;0;0;796936,277;5830145,192;13,37934109;52,5402552
213225;11;Friedrichshain-Kreuzberg;2400521.0;2021;5;15;7;3;5;2;0;1;1;0;0;0;0;0;800718,1496;5827874,435;13,43288352;52,51782807
213218;11;Spandau;5100317.0;2021;6;5;4;3;5;2;0;1;0;0;0;0;1;0;788108,8378;5827861,867;13,24756604;52,52452349
213214;11;Steglitz-Zehlendorf;6400839.0;2021;6;14;1;3;5;2;0;1;0;0;1;0;0;0;788472,5219;5818500,042;13,2448107;52,44039785
213213;11;Tempelhof-Schoeneberg;7200307.0;2021;5;9;3;3;6;2;0;1;0;1;0;0;0;0;794629,4716;5824340,192;13,34028582;52,48946942
213208;11;Charlottenburg-Wilmersdorf;4500939.0;2021;6;7;5;3;5;2;0;1;1;0;0;0;0;0;792199,1744;5824076,207;13,30436304;52,48840912
213205;11;Marzahn-Hellersdorf;10300731.0;2021;6;8;5;3;1;5;0;1;1;0;0;0;0;1;808983,6975;5828974,162;13,55533454;52,52306373
213204;11;Tempelhof-Schoeneberg;7501134.0;2021;6;16;3;3;5;2;0;1;1;0;0;0;0;0;799062,1667;5818675,905;13,40030224;52,43628626
213203;11;Charlottenburg-Wilmersdorf;4400833.0;2021;6;7;2;3;5;2;0;1;1;0;0;0;0;0;791981,923;5822381,074;13,29968798;52,47332868
213201;11;Charlottenburg-Wilmersdorf;4501045.0;2021;6;20;4;2;5;2;0;1;1;0;0;0;0;0;793478,214;5824755,853;13,32374494;52,4938158
213199;11;Spandau;5100317.0;2021;6;11;2;2;3;2;0;1;1;0;0;0;0;0;786235,908;5828467,745;13,22055687;52,53094217
